id,name,genre,album,popularity,duration_ms,explicit,Artist_1,Artist_2,Artist_3,Artist_4,Artist_5,Artist_6,Artist_7,Artist_8,Artist_9,Artist_10,Artist_11
09IT6ZbPsY5EioVEqeyq4j,Brighter Days - Dajae- Underground Mix '93,chicago-house,It's Time,43,327138,FALSE,Cajmere,Dajae,None,None,None,None,None,None,None,None,None
7zpE1rYahyF6KiXUjm1YR2,Power Flexible,chicago-house,Organic Passion,0,167680,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
3cAAo9zLKzYiVbNvOC6Uh0,House Nation,chicago-house,House Nation,24,492186,FALSE,The Housemaster Boyz,The Rude Boy of House,None,None,None,None,None,None,None,None,None
1i8PZ9B37SwJ7h3IkZNEK0,Dancefloor Upbeat,chicago-house,Organic Passion,0,175281,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
5qfjyXMa3NEjGxYHV3h7m8,Follow Me (Club Mix),chicago-house,Follow Me,27,396586,FALSE,Aly-Us,None,None,None,None,None,None,None,None,None,None
5kfrjV4rWbUcI1T7bres4s,Chicago Sunrise,chicago-house,Chicago Sunrise,26,496051,FALSE,Sven Tasnadi,None,None,None,None,None,None,None,None,None,None
2XMOxHSyrLktEqo8N5wBES,Basement Synth,chicago-house,Organic Passion,0,186697,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
1Ryu9X9AOVvouMn2IL0jJd,In Chicago - Extended Mix,chicago-house,In Chicago,23,339067,FALSE,John Summit,None,None,None,None,None,None,None,None,None,None
4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),chicago-house,Dark Lane Demo Tapes,72,220487,TRUE,Drake,Giveon,None,None,None,None,None,None,None,None,None
4HnnqBqSFdlm4MlOqxo7yi,Organic Captivating,chicago-house,Organic Passion,0,220995,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
3TOXCM47jxS22kqCJrQvB2,Housenation,chicago-house,Housenation,16,490316,FALSE,The Housemaster Boyz,None,None,None,None,None,None,None,None,None,None
74oBQ9l3m1Q32dAtQ4zrlb,I Discover,chicago-house,I Discover,33,155750,FALSE,Felix Da Housecat,Chris Trucher,None,None,None,None,None,None,None,None,None
2CgkfPOXUiybH6h4Rjxz8B,Disco Captivating,chicago-house,Organic Passion,0,205766,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
5gqKLO4Y6mp2cLqmuYX6Gx,Get Down Lil' Momma,chicago-house,Juke City Volume 1,22,241693,TRUE,Traxman,None,None,None,None,None,None,None,None,None,None
7dOTL49CqAf6Vh0wg9dlFU,Close - Radio Edit,chicago-house,Close,23,234760,FALSE,Chez Damier,None,None,None,None,None,None,None,None,None,None
1ODnVHe7JQ3VckSxuDWRh8,Studio Light,chicago-house,Organic Passion,0,163866,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
0V4fEuvn0gtQaPauR7rWvc,Chicago Memory,chicago-house,Chicago Memory EP,17,360069,FALSE,Mangabey,None,None,None,None,None,None,None,None,None,None
2hllrCtTk03JaMGWZkCU2x,IM FROM CHICAGO,chicago-house,IM FROM CHICAGO,13,249325,FALSE,DJPJMADEDISTRACK,None,None,None,None,None,None,None,None,None,None
7cu5ogoKn8Eb03QkhCzN7L,Adventure Distorted,chicago-house,Organic Passion,0,148610,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
09dxbPNAqyI9LuLHWQ1ynK,So Glad,chicago-house,Another Side,17,378933,FALSE,Fingers Inc.,None,None,None,None,None,None,None,None,None,None
4ZrsvBpL8rf6NUmi2bUiI8,Electronica Historic,chicago-house,Organic Passion,0,156212,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
3OrcEhLzxv1YX597jGjEI7,Move Your Body,chicago-house,Move Your Body,61,196109,FALSE,Marshall Jefferson,Solardo,None,None,None,None,None,None,None,None,None
499H3An7EsRyqUcOGTxzku,Get Get Down - Original Mix,chicago-house,The Groove I Have LP,33,551999,FALSE,Paul Johnson,None,None,None,None,None,None,None,None,None,None
07N4P7V6mWPL9Mzh3LngTq,Funky Adventure,chicago-house,Organic Passion,0,137195,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
4dKi8v4oeEpGDz18UXF2E5,The House Music Anthem (Move Your Body),chicago-house,The House Music Anthem,26,468575,FALSE,Marshall Jefferson,None,None,None,None,None,None,None,None,None,None
1I6HkdpWHWhKLw3pkvzDs6,This Is Chicago House!,chicago-house,This Is Chicago House,2,196563,FALSE,Vince Lawrence,Chuck Roberts,None,None,None,None,None,None,None,None,None
1vaa6iGoQXvl4ehfY7HTmH,Garage Fusion,chicago-house,Organic Passion,0,148610,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
3iP3Dh5eQd682vvS1e2nYx,Home Town Chicago Outro,chicago-house,The Best of Boo Williams,19,89686,FALSE,Boo Williams,None,None,None,None,None,None,None,None,None,None
4dHaDWK76Pas6huFoMHsnh,Afterparty Connection,chicago-house,Organic Passion,0,167680,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
2OI2hCbcHZ4ria2r8rKu8F,GUFM,chicago-house,Chicago Memory EP,16,275256,FALSE,Mangabey,None,None,None,None,None,None,None,None,None,None
54ElD23o5S9WrNrvyno6nb,Earth iconic,chicago-house,Organic Passion,0,171467,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
1YGsHB6UTDKXYRvJjmsZm6,Chicago,chicago-house,Chicago,20,241122,FALSE,Apres,None,None,None,None,None,None,None,None,None,None
6bWTxJ1LhmDDhmF1f3TOPS,Tech Captivating,chicago-house,Organic Passion,0,160052,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
65IqEOtZa8mDACZHLMjqP9,Get Get Down,chicago-house,Summer MIX MAG Vol.8,30,67240,FALSE,Paul Johnson,None,None,None,None,None,None,None,None,None,None
1qZFptHFt1Lp8tZB3rQOAU,Sensory Vinyl,chicago-house,Organic Passion,0,156238,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
4KRTUSUST8kX6LHysYeGQF,CHICAGO CONSCIOUS,chicago-house,CHICAGO CONSCIOUS,16,300907,TRUE,Pirate Reem,Herb,Spenzo,Louie,None,None,None,None,None,None,None
00ZIuxq31ugr2wODVKhVgf,House Music Is Chicago - Deep House Remix,chicago-house,House Music Is Chicago,2,335409,FALSE,Rob Wegner,None,None,None,None,None,None,None,None,None,None
7g6YQndW1x5aYVXXQTpg2P,COre Summer,chicago-house,Organic Passion,0,148610,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
6ESRaxcp7REupnmyNYnJw0,Chicago House Scene - Freaky Mix Silk Extended Edit,chicago-house,"The Chicago LP, Volume 3 of 4",3,290145,FALSE,Fast Eddie,"Steve ""Silk"" Hurley",None,None,None,None,None,None,None,None,None
4GiBRsGIv444s6n3mQfv3v,Disco Haze,chicago-house,Organic Passion,0,186697,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
3fEft7Ezhzt2ESDNqs6u1A,Night Train,chicago-house,Night Train,13,402080,FALSE,Alinka,None,None,None,None,None,None,None,None,None,None
014YDcEHDC91V4ZgklkMJ1,Tech Basement,chicago-house,Organic Passion,0,171467,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
0e7Cem09Vtt7iUwpsgCd7w,Time To Jack - House Mix,chicago-house,Time To Jack,18,473786,FALSE,Chip E.,None,None,None,None,None,None,None,None,None,None
5pf1Yp109dF4khuaw15a6k,Cloudburst Haze,chicago-house,Organic Passion,0,163866,FALSE,Chicago House Selection,None,None,None,None,None,None,None,None,None,None
4wtR6HB3XekEengMX17cpc,Children,children,Children,65,243266,FALSE,Robert Miles,None,None,None,None,None,None,None,None,None,None
56sCsLi2iULKchuWnhCsCi,Children’s Song,children,Dark Times,59,132631,TRUE,Vince Staples,None,None,None,None,None,None,None,None,None,None
5clz8BOBulxx7q2yHxqOCk,Children of the Grave - 2014 Remaster,children,Master of Reality,51,317206,FALSE,Black Sabbath,None,None,None,None,None,None,None,None,None,None
15HgR9Ht4obJOcMG4wregp,Children's Story,children,The Great Adventures Of Slick Rick,52,242040,TRUE,Slick Rick,None,None,None,None,None,None,None,None,None,None
52s05aBQd2LVc6EWIQCQI1,Are You Dead Yet?,children,Are You Dead Yet?,52,234880,FALSE,Children Of Bodom,None,None,None,None,None,None,None,None,None,None
7cEkyAXkwXCxTR3IKE0XHu,Children - Dream Version,children,Dreamland,43,426626,FALSE,Robert Miles,None,None,None,None,None,None,None,None,None,None
0S2YqxcLHI4027CEricKpI,Children of the Machine,children,Children of the Machine,45,164938,FALSE,CG5,Dagames,None,None,None,None,None,None,None,None,None
72ZarLfZuVXLa2VN1jzAWk,Children of the Korn (feat. Ice Cube),children,Follow The Leader,50,232600,TRUE,Korn,Ice Cube,None,None,None,None,None,None,None,None,None
6dKZsO5pTbHSG7HPvmXYkV,Children of the Heavenly Father,children,Children of the Heavenly Father,55,152509,FALSE,Billie Chandler,None,None,None,None,None,None,None,None,None,None
1ixLFujIh8pCLbZi12eVat,Children Of Cybertron,children,Speaker Of The Dead,38,93733,TRUE,Emmure,None,None,None,None,None,None,None,None,None,None
5iiadi85b2MArbziJVTsEv,Children Of The Sun,children,Children Of The Sun...Revisited,34,404493,FALSE,Billy Thorpe,None,None,None,None,None,None,None,None,None,None
6wffjjTQR9b6d2OFGlMPkS,Children's Brown Noise,children,Chill with Brown Noise,52,219500,FALSE,The Tone-Gens,None,None,None,None,None,None,None,None,None,None
3PUnmXpIRfLa8yI9wfgJPC,Children,children,Children,48,245927,FALSE,Tinlicker,Robert Miles,None,None,None,None,None,None,None,None,None
1W7ughJhjRaANaAUcxTfnC,Children of the Sky (a Starfield song),children,Children of the Sky,62,207611,FALSE,Imagine Dragons,None,None,None,None,None,None,None,None,None,None
6bCJnCkDrjq3qGYUSQvjr6,Children Of The Grave,children,Let Sleeping Corpses Lie,35,350306,FALSE,White Zombie,None,None,None,None,None,None,None,None,None,None
4etZ4h4qNeYRFJrYqaSQqw,Children Sleep Brown Noise,children,Sleep Ambient Brown Noise,50,164000,FALSE,Arx,None,None,None,None,None,None,None,None,None,None
2JPgqQuuOprW8STXRRugMW,Children of the Sea - 2008 Remaster,children,Heaven and Hell,40,334586,FALSE,Black Sabbath,None,None,None,None,None,None,None,None,None,None
1PutjmUMXsJwhQwoMvZBEr,Children Die,children,Children Die,41,119117,FALSE,Daniel Simaz,None,None,None,None,None,None,None,None,None,None
7sK3nu6yk8urQ44ouEB7Au,Children,children,Purpose,47,223333,FALSE,Justin Bieber,None,None,None,None,None,None,None,None,None,None
1VkQvvzuwYvNHHl4w3mp2z,"Children's Corner, CD 119: I. Doctor Gradus ad Parnassum",children,Claude Debussy & Gabriel Fauré - Steven Osborne,4,141080,FALSE,Claude Debussy,Steven Osborne,None,None,None,None,None,None,None,None,None
43NEu8Y1AiHMtjsDiBS64T,If You Want Peace... Prepare For War,children,Are You Dead Yet?,44,237640,TRUE,Children Of Bodom,None,None,None,None,None,None,None,None,None,None
5U3TnVAnFl1oACUOl1tjpB,"Children's Corner, CD 119: II. Jimbo's Lullaby",children,Claude Debussy & Gabriel Fauré - Steven Osborne,4,195653,FALSE,Claude Debussy,Steven Osborne,None,None,None,None,None,None,None,None,None
2wJthJddoD9GJCBt9Ae7sf,Children of Heaven,children,Metalized,43,157663,FALSE,Sword,None,None,None,None,None,None,None,None,None,None
42M2VBeuNaVhQl1IygjskN,Children Of Sanchez,children,A&M Gold Series,28,198160,FALSE,Chuck Mangione,None,None,None,None,None,None,None,None,None,None
0Z96d2F88rt46gNttqqkQi,"Children's Corner, CD 119: III. Serenade for the Doll",children,Claude Debussy & Gabriel Fauré - Steven Osborne,4,143466,FALSE,Claude Debussy,Steven Osborne,None,None,None,None,None,None,None,None,None
1K6gyNdEjiap8P5IBELG6t,Children,children,Children,39,204310,FALSE,Rameses B,None,None,None,None,None,None,None,None,None,None
3P4uUs9X0cPw7rf37NTndV,Children Of The Revolution,children,Children Of The Revolution,39,150186,FALSE,T. Rex,None,None,None,None,None,None,None,None,None,None
5pbC0M4v89oKSixzXCoRMF,"Children's Corner, CD 119: IV. The Snow Is Dancing",children,Claude Debussy & Gabriel Fauré - Steven Osborne,4,154386,FALSE,Claude Debussy,Steven Osborne,None,None,None,None,None,None,None,None,None
0XhdXD605cME2toAA3nlZb,Childs Play,children,Childs Play,31,93374,TRUE,ShowTime,None,None,None,None,None,None,None,None,None,None
7Bg90Jhm3Dhtu7m2YCpo6C,Children - Radio Edit,children,Children,57,206222,FALSE,Deborah de Luca,Robert Miles,None,None,None,None,None,None,None,None,None
35Auj9Cn928mg3qrNAJ3DQ,"Children's Corner, CD 119: V. The Little Shepherd",children,Claude Debussy & Gabriel Fauré - Steven Osborne,3,141360,FALSE,Claude Debussy,Steven Osborne,None,None,None,None,None,None,None,None,None
2NPtVBSGFmYaYKfDiQvhpG,Living Dead Beat,children,Are You Dead Yet?,38,318093,TRUE,Children Of Bodom,None,None,None,None,None,None,None,None,None,None
3HGwI9qwq5XqBDeZBV3zti,World Hold On (Children of the Sky) - Radio Edit,children,World Hold On  [Radio Edit],69,199194,FALSE,Bob Sinclar,Steve Edwards,None,None,None,None,None,None,None,None,None
4v5svSe9cFudoAEzEro0Hh,"Children's Corner, CD 119: VI. Golliwogg's Cakewalk",children,Claude Debussy & Gabriel Fauré - Steven Osborne,3,171786,FALSE,Claude Debussy,Steven Osborne,None,None,None,None,None,None,None,None,None
06wKZYu5dpve2WRS5O34MI,Oops!...I Did It Again,children,Skeletons in the Closet,45,200173,FALSE,Children Of Bodom,None,None,None,None,None,None,None,None,None,None
42Ryad9mlT2VijftiSA4f6,Children (Mix Cut),children,Trance Top 1000  - Armada Music,37,116595,FALSE,David Gravell,None,None,None,None,None,None,None,None,None,None
2f2mBFZFJCyq3fUKTclufG,Finale: Children Will Listen,children,Into the Woods,27,311040,FALSE,Bernadette Peters,Into the Woods Ensemble,Original Broadway Cast of Into the Woods,None,None,None,None,None,None,None,None
1HK3acWRuxitbvqiHuzDeB,Children,children,Children,46,186842,FALSE,Caio Ghisi,None,None,None,None,None,None,None,None,None,None
7stF5Ow2QS5G4Q0raUi1n6,Children of the Grave,children,The Ultimate Collection,26,314720,FALSE,Black Sabbath,None,None,None,None,None,None,None,None,None,None
1tHP7SreIHYxoQCuc11FJ5,Children of the Damned (2015 Remaster),children,The Number of the Beast,38,275280,FALSE,Iron Maiden,None,None,None,None,None,None,None,None,None,None
06aAaOhylOXXBRDZW4NyP2,In Your Face,children,Are You Dead Yet?,43,255973,TRUE,Children Of Bodom,None,None,None,None,None,None,None,None,None,None
1xky6QliZ0gPbdnatVdb4Q,"Children's Album No. 1 ""Pictures of Childhood"": No. 1, Andantino",children,Khachaturian: 7 Recitatives & Fugues & Children's Albums Nos. 1 & 2,48,96240,FALSE,Aram Khachaturian,Charlene Farrugia,None,None,None,None,None,None,None,None,None
6fKFQznt0wW8j2xzdrWirW,Children Of Decadence,children,Follow The Reaper,35,334760,TRUE,Children Of Bodom,None,None,None,None,None,None,None,None,None,None
3hFm6c5VpnamzSdqLO6Mfl,Children (Mixed) - Dream Version,children,ASOT 1001 - A State Of Trance Episode 1001,44,69960,FALSE,Robert Miles,None,None,None,None,None,None,None,None,None,None
7eEHTD3EEevRKoLj7RwbYn,Children Of The Grave,children,Nativity In Black: A Tribute To Black Sabbath,28,349600,FALSE,White Zombie,None,None,None,None,None,None,None,None,None,None
1OAq8Twt1k3UNbkK6CYOCR,Children - Remix,children,Children,36,159389,FALSE,KUJAN,None,None,None,None,None,None,None,None,None,None
6xTd7UidPoM8IQ7ONnqxaP,CHILDREN OF THE SLUMS,children,CHILDREN OF THE SLUMS,40,175377,TRUE,Mozzy,None,None,None,None,None,None,None,None,None,None
4d6HyxARNCeUEw3sDntLb5,Children - Full Length,children,Children,41,453400,FALSE,Robert Miles,None,None,None,None,None,None,None,None,None,None
5Yvbgfakx1wLeJssckeXfx,Children of Children,children,Something More Than Free,30,349586,FALSE,Jason Isbell,None,None,None,None,None,None,None,None,None,None
4eU58097GrLRHhVgxLVmV5,Hate Crew Deathroll,children,Hate Crew Deathroll,34,215866,TRUE,Children Of Bodom,None,None,None,None,None,None,None,None,None,None
5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),chill,Chill Bill,70,177184,TRUE,Rob $tone,J. Davi$,J Spooks,None,None,None,None,None,None,None,None
1rM0CnyUiiw6A9CHJRXjZA,Chillin' Like a Villain,chill,Descendants 2,59,193792,FALSE,Sofia Carson,Cameron Boyce,Booboo Stewart,Mitchell Hope,Disney,None,None,None,None,None,None
77sZCo9pN4tuGMzb2GSsCQ,Chills (LA Hills) - VIP Mix,chill,Techno Remakes & Remixes of Popular Songs,0,158906,FALSE,Tiësto,A Boogie Wit da Hoodie,None,None,None,None,None,None,None,None,None
0Utg7sirTPqrs6Cx0FbriQ,Chillin' It,chill,Cole Swindell,59,196746,FALSE,Cole Swindell,None,None,None,None,None,None,None,None,None,None
1LVKDi1cQ0PHaK1kL3VUKD,Chill,chill,Undertale Piano Collections 2,49,74047,FALSE,Toby Fox,David Peacock,Augustine Mayuga Gonzales,None,None,None,None,None,None,None,None
53Le56pxNNt0sAOZ34Qocn,Chilled Soul,chill,Chilled Soul,61,194000,FALSE,Afro Lex Tex,None,None,None,None,None,None,None,None,None,None
1HshHZrFIF5MRXWCZntOPr,CHILL,chill,MAXIDENT,51,195146,FALSE,Stray Kids,None,None,None,None,None,None,None,None,None,None
69U1sGWKtrtEAnd2vyj731,Chill,chill,Chill,39,108000,FALSE,Ka$hhh,None,None,None,None,None,None,None,None,None,None
1lxswgIpzV6HhENRvkflES,Chillax (feat. Ky-Mani Marley),chill,Visionary,63,197840,FALSE,Farruko,Ky-Mani Marley,None,None,None,None,None,None,None,None,None
7aETfVDs6MnQg6uyEhhpro,Chill,chill,UNDERTALE Soundtrack,42,56284,FALSE,Toby Fox,None,None,None,None,None,None,None,None,None,None
6g6hQOcDSt9IR2wAMCxr2M,Chills - Dark Version,chill,Chills,57,136483,FALSE,Mickey Valen,Joey Myron,None,None,None,None,None,None,None,None,None
3UQDdKNCToZpOB2jJRJxEY,Chill,chill,Chill,43,159807,FALSE,DJ Noiz,Donell Lewis,Konecs,Cessmun,None,None,None,None,None,None,None
68gQG2HpRMxIRom4pCugMq,Chill Kill,chill,Chill Kill - The 3rd Album,54,214800,FALSE,Red Velvet,None,None,None,None,None,None,None,None,None,None
6GRJZZxRBLX1wRlM3rbf6S,Chill,chill,Dum and Dummer,36,174333,TRUE,Young Dolph,None,None,None,None,None,None,None,None,None,None
5GiCmMmBYxmSMIsxhiomA3,Chillin in the Backwoods,chill,Hick Hop 101,47,372106,FALSE,Jawga Boyz,None,None,None,None,None,None,None,None,None,None
3gnZ5IguvkLCAGVKJdHD7n,Chill,chill,Intermission I & II,35,272526,TRUE,Trey Songz,None,None,None,None,None,None,None,None,None,None
51yBX5feHREH4CQB3z4Mk0,Chill Summer Rain,chill,Chill Summer Rain,54,137044,FALSE,All Rain,None,None,None,None,None,None,None,None,None,None
1XgS9cggpja1lMxUQRkkms,chill,chill,daytoday,37,96008,FALSE,n o r m a l,None,None,None,None,None,None,None,None,None,None
2NZABaUZUleW2mIuDlh5ZA,Chill Like That,chill,Chill Like That,57,179033,FALSE,Sunday Scaries,PiCKUPLiNES,None,None,None,None,None,None,None,None,None
03vzu03ZnrKlHHL1nTi7zY,Chill,chill,Chill,37,223293,FALSE,Bakar,None,None,None,None,None,None,None,None,None,None
3vlNEnkE77HfVn7n2ENGXx,Chill,chill,Morning After,31,180786,TRUE,Rayana Jay,None,None,None,None,None,None,None,None,None,None
2N5cFPLy0TIasTWkfT1hri,Chills (LA Hills),chill,DRIVE,53,183652,FALSE,Tiësto,A Boogie Wit da Hoodie,None,None,None,None,None,None,None,None,None
11rXcO7lMCr2fIIk6JtbGO,Chill,chill,Lofi Sauce,34,141264,FALSE,The Brothers Nylon,None,None,None,None,None,None,None,None,None,None
7k9zG8aAFOtUTe6r9HLIKj,CHILL,chill,CHILL,31,137985,TRUE,Kuma the Third,None,None,None,None,None,None,None,None,None,None
1UpiQ7Z6bnoBFbJKXcgZ2s,Chilled River Green Noise,chill,Chilled River Green Noise,48,291397,FALSE,EXOA,None,None,None,None,None,None,None,None,None,None
2v1g7Jzjg5Dqtj1Il4xl5P,Chill,chill,Its a Lofi,26,123218,FALSE,Domknowz,None,None,None,None,None,None,None,None,None,None
2HZh3z8Mj0V27Jm7A8PVV9,Chilled Waves,chill,Green Sleep Noise,47,128547,FALSE,Sleep Recorders,None,None,None,None,None,None,None,None,None,None
6NGD01CPuqp51bQaqsFt7K,Chill,chill,Chill,31,84000,FALSE,intime,None,None,None,None,None,None,None,None,None,None
7r1d98KZ9hEl9F4w1MCef0,Chill,chill,Chill,46,160000,FALSE,AL SHAMI,None,None,None,None,None,None,None,None,None,None
5FNRuQKNRFaxmXW2FWpWf1,Chilling and Vibing,chill,Chilling and Vibing,42,175478,FALSE,Djloborojo,None,None,None,None,None,None,None,None,None,None
6gUzaEuC4UomBTFueGMTSU,Chill,chill,Chill,28,144000,TRUE,Ndotspinalot,None,None,None,None,None,None,None,None,None,None
0APmmogkV8VCzKdGB6d0Sh,Chilled Pink Lullaby,chill,Chilled Pink Sleep,45,247798,FALSE,Acoustic Activity,None,None,None,None,None,None,None,None,None,None
0NYI7lXYvyEhpjP0yWAjRg,Chill,chill,THE WAR - The 4th Album,34,187756,FALSE,EXO,None,None,None,None,None,None,None,None,None,None
1lkMKXP8Y8BI4plES5ezD0,CHILL,chill,LIL CHILL,43,126950,TRUE,GONE.Fludd,None,None,None,None,None,None,None,None,None,None
44aMB5yGZL7k4AmpMYectd,Chills,chill,Chills,47,145666,FALSE,Mickey Valen,Joey Myron,None,None,None,None,None,None,None,None,None
4XWg9KyuGzgwgsDnYrpP37,Chill,chill,Chill,23,160560,TRUE,Noah Wood$,None,None,None,None,None,None,None,None,None,None
4eEfckO9ZJlMntQJFEjxq6,interstellar.,chill,daydream.,66,97883,FALSE,pandora.,chillwithme,cødy,None,None,None,None,None,None,None,None
6PiBXkgPIsYmWlO5DvzAdF,Chill,chill,Chill,27,96464,FALSE,wayudance,None,None,None,None,None,None,None,None,None,None
2Vo3sVSCltAaYU1u0f9ASz,"Chill Bill REMIX (feat. D.R.A.M., Denzel Curry & Cousin Stizz)",chill,Chill Bill REMIX,43,242652,TRUE,Rob $tone,DRAM,Denzel Curry,Cousin Stizz,None,None,None,None,None,None,None
